Ratio,Mean,Max,Min,Std,Range,Lag-1_Ratio,Lag+1_Ratio,Season,Sunday,Am,Lunch,Pm
0.0751369,235328.84749999992,243680.9329999999,226976.76199999996,8352.085499999972,16704.170999999944,0.0980306,0.4016656,1,0,0,0,1
0.4016656,1258017.6070000008,2110149.7520000003,405885.46200000134,852132.1449999996,1704264.289999999,0.0751369,0.1065384,1,0,0,0,1
0.1065384,333678.6305000003,485780.6920000008,181576.5689999999,152102.06150000045,304204.1230000009,0.4016656,0.5197698,1,0,0,0,1
0.1447101,217154.0619999999,235709.80799999964,198598.31600000014,18555.74599999975,37111.4919999995,0.0954028,0.1963615,1,1,1,0,0
0.1963615,472050.30000000005,595321.9330000003,348778.66699999984,123271.63300000023,246543.26600000047,0.1447101,0.1432341,1,1,1,0,0
0.1432341,344332.9299999996,405216.7369999991,283449.123,60883.806999999535,121767.61399999907,0.1963615,0.0843019,1,1,1,0,0
0.0843019,202660.6295000001,241621.17700000046,163700.08199999976,38960.54750000035,77921.0950000007,0.1432341,0.0684797,1,1,1,0,0
0.0684797,141407.53400000013,168741.32100000026,114073.747,27333.787000000128,54667.574000000255,0.0843019,0.0860942,1,1,1,0,0
0.0860942,177780.7569999999,224817.10299999983,130744.41099999996,47036.34599999993,94072.69199999986,0.0684797,0.0624242,1,1,0,1,0
0.0624242,128903.19949999996,142476.7219999998,115329.67700000011,13573.522499999846,27147.044999999693,0.0860942,0.0925463,1,1,0,1,0
0.0925463,188880.8810000001,200822.3450000003,176939.4169999999,11941.464000000196,23882.928000000393,0.0624242,0.0667034,1,1,0,1,0
0.0667034,136137.36149999988,139167.93899999972,133106.78400000004,3030.5774999998393,6061.154999999679,0.0925463,0.1012684,1,1,0,1,0
0.1012684,149409.55249999996,183878.36399999994,114940.741,34468.811499999974,68937.62299999995,0.0667034,0.103398,1,1,0,1,0
0.103398,169270.25150000013,220792.9200000002,117747.58300000004,51522.66850000007,103045.33700000015,0.1012684,0.4838171,1,1,0,1,0
0.4838171,1000099.7209999998,1771706.9549999996,228492.487,771607.2339999998,1543214.4679999996,0.103398,0.4095752,1,1,0,0,1
0.4095752,846633.9979999993,939036.5460000001,754231.4499999986,92402.54800000077,184805.09600000153,0.4838171,0.1168016,1,1,0,0,1
0.1168016,365822.78150000004,475289.30799999996,256356.25500000015,109466.5264999999,218933.0529999998,0.4095752,0.0781924,1,1,0,0,1
0.0781924,244898.95299999975,246410.0299999995,243387.87600000002,1511.0769999997428,3022.1539999994857,0.1168016,0.4068896,1,1,0,0,1
0.4068896,1274379.2245000002,1547743.225,1001015.2240000003,273364.0004999999,546728.0009999998,0.0781924,0.3793726,1,1,0,0,1
0.1836499,275587.654,307281.606,243893.7019999999,31693.952000000063,63387.904000000126,0.2852504,0.2046215,1,0,1,0,0
0.2046215,491907.4120000001,648465.7540000003,335349.0699999999,156558.3420000002,313116.6840000004,0.1836499,0.108086,1,0,1,0,0
0.108086,259837.28799999977,288356.0739999996,231318.50199999992,28518.785999999847,57037.571999999695,0.2046215,0.343521,1,0,1,0,0
0.343521,825819.8204999998,1363251.1579999996,288388.48300000007,537431.3374999998,1074862.6749999996,0.108086,0.390306,1,0,1,0,0
0.390306,805964.7175,941134.5069999993,670794.9280000007,135169.78949999932,270339.57899999863,0.343521,0.9012735,1,0,1,0,0
0.9012735,1861090.108999998,1945151.7219999975,1777028.4959999986,84061.61299999943,168123.22599999886,0.390306,0.1642629,1,0,0,1,0
0.1642629,339195.57650000026,465633.28799999994,212757.86500000054,126437.7114999997,252875.4229999994,0.9012735,0.1412091,1,0,0,1,0
0.1412091,288198.5959999999,317180.70499999996,259216.4869999999,28982.109000000026,57964.21800000005,0.1642629,0.1207777,1,0,0,1,0
0.1207777,246499.5045,284421.8500000001,208577.15899999993,37922.34550000008,75844.69100000017,0.1412091,0.0904627,1,0,0,1,0
0.0904627,133467.0630000001,145678.56700000024,121255.55899999996,12211.504000000139,24423.008000000278,0.1207777,0.5519442,1,0,0,1,0
0.5519442,903574.1454999999,1284488.9379999992,522659.3530000005,380914.79249999934,761829.5849999986,0.0904627,0.7243035,1,0,0,1,0
0.7243035,1497209.693499998,1557952.3979999989,1436466.988999997,60742.704500000924,121485.40900000185,0.5519442,0.117111,1,0,0,0,1
0.117111,242080.53999999992,286401.55699999956,197759.52300000028,44321.01699999964,88642.03399999929,0.7243035,0.0643076,1,0,0,0,1
0.0643076,201411.5479999999,210354.0199999998,192469.07600000003,8942.471999999878,17884.943999999756,0.117111,0.0905848,1,0,0,0,1
0.0905848,283711.7800000003,441808.04400000046,125615.51600000022,158096.2640000001,316192.5280000002,0.0643076,0.1812093,1,0,0,0,1
0.1812093,567548.0094999997,613136.2149999992,521959.80400000035,45588.2054999994,91176.4109999988,0.0905848,0.1393887,1,0,0,0,1
0.1589925,238586.50499999977,258650.85499999972,218522.15499999985,20064.349999999933,40128.699999999866,0.125188,0.2229342,1,0,1,0,0
0.2229342,535930.7819999999,643768.1770000006,428093.38699999923,107837.39500000069,215674.79000000138,0.1589925,0.3598876,1,0,1,0,0
0.3598876,865164.8859999985,1140761.3359999976,589568.4359999994,275596.4499999991,551192.8999999982,0.2229342,0.560756,1,0,1,0,0
0.560756,1348049.6749999993,2146389.5219999985,549709.828,798339.8469999993,1596679.6939999985,0.3598876,0.0686634,1,0,1,0,0
0.0686634,141786.81450000004,166713.08900000012,116860.53999999998,24926.274500000072,49852.549000000145,0.560756,0.2468026,1,0,1,0,0
0.2468026,509636.4655000012,877802.3840000023,141470.54700000008,368165.91850000113,736331.8370000022,0.0686634,0.1490523,1,0,0,1,0
0.1490523,307786.49500000046,350329.85800000053,265243.13200000033,42543.3630000001,85086.7260000002,0.2468026,0.1025216,1,0,0,1,0
0.1025216,209239.82900000017,219516.19700000016,198963.46100000018,10276.367999999988,20552.735999999975,0.1490523,0.2074412,1,0,0,1,0
0.2074412,423374.05700000003,626188.2699999999,220559.8440000002,202814.21299999984,405628.42599999974,0.1025216,0.8868313,1,0,0,1,0
0.8868313,1308414.8869999996,1558094.9289999993,1058734.8450000002,249680.04199999955,499360.0839999991,0.2074412,0.5685073,1,0,0,1,0
0.5685073,930689.1855000027,1212842.8430000055,648535.5279999999,282153.65750000277,564307.3150000055,0.8868313,0.791966,1,0,0,1,0
0.791966,1637075.0784999991,1801227.7819999987,1472922.3749999995,164152.7034999996,328305.4069999992,0.5685073,0.5399693,1,0,0,0,1
0.5399693,1116172.019499998,1696468.1519999965,535875.8869999994,580296.1324999986,1160592.264999997,0.791966,0.0745306,1,0,0,0,1
0.0745306,233430.02549999958,235541.89499999967,231318.15599999952,2111.8695000000735,4223.739000000147,0.5399693,0.1227195,1,0,0,0,1
0.1227195,384357.77,416783.61599999986,351931.9240000002,32425.845999999845,64851.69199999969,0.0745306,0.0994099,1,0,0,0,1
0.0994099,311352.0085000003,412364.7190000007,210339.29799999992,101012.7105000004,202025.42100000076,0.1227195,0.6157069,1,0,0,0,1
0.0920612,138148.4215000001,141343.60900000005,134953.2340000002,3195.1874999999272,6390.3749999998545,0.1253573,0.1471899,1,0,1,0,0
0.1471899,353842.42199999955,510110.4879999991,197574.35600000003,156268.06599999953,312536.13199999905,0.0920612,0.1890979,1,0,1,0,0
0.1890979,454588.8975000003,554110.0940000003,355067.70100000035,99521.19649999996,199042.39299999992,0.1471899,0.3029484,1,0,1,0,0
0.3029484,728283.8979999998,875728.5759999995,580839.22,147444.67799999978,294889.35599999956,0.1890979,0.2039302,1,0,1,0,0
0.2039302,421106.92000000016,541496.4970000002,300717.3430000001,120389.57700000005,240779.1540000001,0.3029484,0.0833391,1,0,1,0,0
0.0833391,172091.48550000036,174947.8830000003,169235.08800000043,2856.3974999999336,5712.794999999867,0.2039302,0.0922617,1,0,0,1,0
0.0922617,190516.24699999977,225070.95699999997,155961.53699999957,34554.710000000196,69109.42000000039,0.0833391,0.0714138,1,0,0,1,0
0.0714138,145750.84649999999,147751.91299999997,143749.78000000003,2001.0664999999717,4002.1329999999434,0.0922617,0.1368744,1,0,0,1,0
0.1368744,279351.78949999984,296545.95799999987,262157.62099999987,17194.1685,34388.337,0.0714138,0.1673501,1,0,0,1,0
0.1673501,246905.25750000033,272625.31900000013,221185.19600000052,25720.061499999807,51440.122999999614,0.1368744,0.9012305,1,0,0,1,0
0.9012305,1475381.9305000005,2711201.553000001,239562.30800000002,1235819.6225000003,2471639.2450000006,0.1673501,0.2281246,1,0,0,1,0
0.2281246,471557.0399999992,723409.5019999985,219704.57799999995,251852.46199999924,503704.9239999985,0.9012305,0.1069268,1,0,0,0,1
0.1069268,221028.7535000001,224325.03200000012,217732.47500000012,3296.2785000000003,6592.557000000001,0.2281246,0.0759049,1,0,0,0,1
0.0759049,237734.35250000007,277588.85500000016,197879.84999999998,39854.50250000009,79709.00500000018,0.1069268,0.5062011,1,0,0,0,1
0.5062011,1585423.0315000005,1643708.1730000018,1527137.8899999992,58285.14150000131,116570.28300000262,0.0759049,0.3189073,1,0,0,0,1
0.3189073,998818.3794999998,1219991.7279999997,777645.0309999998,221173.3484999999,442346.6969999998,0.5062011,0.1260728,1,0,0,0,1
0.1623208,243580.95499999996,306147.07300000015,181014.83699999977,62566.11800000019,125132.23600000038,0.4830872,0.1912516,1,0,1,0,0
0.1912516,459766.2430000005,599699.9320000008,319832.5540000002,139933.68900000033,279867.37800000067,0.1623208,0.162853,1,0,1,0,0
0.162853,391496.31450000027,401567.8820000004,381424.74700000015,10071.567500000121,20143.135000000242,0.1912516,0.551418,1,0,1,0,0
0.551418,1325601.403500003,2246983.567000006,404219.2400000001,921382.1635000029,1842764.3270000056,0.162853,0.5786079,1,0,1,0,0
0.5786079,1194799.9030000013,1446622.5020000015,942977.3040000013,251822.5990000001,503645.1980000002,0.551418,0.9017976,1,0,1,0,0
0.9017976,1862172.2315000005,1971308.978,1753035.485000001,109136.74649999943,218273.49299999885,0.5786079,0.5904203,1,0,0,1,0
0.5904203,1219191.944999998,1756936.8009999986,681447.0889999975,537744.8560000005,1075489.7120000012,0.9017976,0.1115466,1,0,0,1,0
0.1115466,227659.3550000002,248002.20299999986,207316.5070000006,20342.847999999634,40685.69599999927,0.5904203,0.1052766,1,0,0,1,0
0.1052766,214862.73499999987,226788.81899999984,202936.6509999999,11926.083999999973,23852.167999999947,0.1115466,0.1019992,1,0,0,1,0
0.1019992,150487.7305,174510.825,126464.63599999997,24023.09450000002,48046.18900000004,0.1052766,0.0923826,1,0,0,1,0
0.0923826,151237.23750000002,168638.1969999999,133836.27800000014,17400.95949999988,34801.91899999976,0.1019992,0.0975996,1,0,0,1,0
0.0975996,201748.384,213066.22100000005,190430.54699999993,11317.837000000058,22635.674000000115,0.0923826,0.0632065,1,0,0,0,1
0.0632065,130654.32000000004,136479.7550000001,124828.885,5825.435000000049,11650.870000000097,0.0975996,0.0627197,1,0,0,0,1
0.0627197,196438.30200000014,212199.3890000004,180677.21499999988,15761.087000000261,31522.174000000523,0.0632065,0.0479118,1,0,0,0,1
0.0479118,150059.76799999984,174420.7459999999,125698.78999999978,24360.97800000006,48721.95600000012,0.0627197,0.0715104,1,0,0,0,1
0.0715104,223970.65250000008,313839.4780000001,134101.82700000005,89868.82550000004,179737.65100000007,0.0479118,0.3948035,1,0,0,0,1
0.2448727,367459.55900000024,413886.3440000002,321032.7740000003,46426.784999999945,92853.56999999989,0.2904943,0.1419844,1,0,1,0,0
0.1419844,341328.62000000034,392803.0400000006,289854.20000000007,51474.420000000275,102948.84000000055,0.2448727,0.2013246,1,0,1,0,0
0.2013246,483981.62300000025,630529.2279999999,337434.01800000056,146547.60499999966,293095.2099999993,0.1419844,0.1199819,1,0,1,0,0
0.1199819,288434.9579999997,298572.1939999997,278297.72199999966,10137.236000000034,20274.472000000067,0.2013246,0.0821952,1,0,1,0,0
0.0821952,169729.419,208039.85200000007,131418.9859999999,38310.43300000009,76620.86600000018,0.1199819,0.497085,1,0,1,0,0
0.497085,1026458.6300000002,1891682.9940000009,161234.26599999962,865224.3640000006,1730448.7280000013,0.0821952,0.6212203,1,0,0,1,0
0.6212203,1282792.4884999986,1911129.9659999972,654455.011,628337.4774999985,1256674.9549999973,0.497085,1.0,1,0,0,1,0
1.0,2040934.8175000006,2415225.6000000034,1666644.0349999978,374290.78250000277,748581.5650000055,0.6212203,0.1444424,1,0,0,1,0
0.1444424,294797.5290000002,392113.315,197481.74300000048,97315.78599999976,194631.57199999952,1.0,0.1452003,1,0,0,1,0
0.1452003,214225.89299999992,221603.22300000006,206848.56299999982,7377.330000000118,14754.660000000236,0.1444424,0.1233943,1,0,0,1,0
0.1233943,202005.78350000002,208533.9000000003,195477.66699999975,6528.116500000281,13056.23300000056,0.1452003,0.1042322,1,0,0,1,0
0.1042322,215458.61399999997,219989.877,210927.35099999994,4531.263000000035,9062.52600000007,0.1233943,0.2382988,1,0,0,0,1
0.2382988,492588.13150000025,760949.6130000004,224226.6500000002,268361.4815000001,536722.9630000002,0.1042322,0.1065655,1,0,0,0,1
0.1065655,333763.2955000001,447193.7600000004,220332.8309999999,113430.46450000026,226860.92900000053,0.2382988,0.1323709,1,0,0,0,1
0.1323709,414586.025,462903.91000000027,366268.1399999997,48317.88500000027,96635.77000000054,0.1065655,0.0596242,1,0,0,0,1
0.0596242,186743.15250000026,192972.3880000001,180513.9170000004,6229.23549999985,12458.4709999997,0.1323709,0.0629431,1,0,0,0,1
0.6474774,971613.9074999995,1458341.6889999984,484886.1260000007,486727.7814999988,973455.5629999978,0.1047113,0.2264155,1,0,1,0,0
0.2264155,544299.8785000005,657765.2280000005,430834.5290000004,113465.34950000004,226930.69900000008,0.6474774,0.1411733,1,0,1,0,0
0.1411733,339378.7149999994,356803.9949999993,321953.4349999995,17425.27999999991,34850.55999999982,0.2264155,0.0908774,1,0,1,0,0
0.0908774,218467.95199999984,259386.29899999974,177549.60499999995,40918.34699999989,81836.69399999978,0.1411733,0.0625024,1,0,1,0,0
0.0625024,129064.74100000011,133069.0980000003,125060.38399999993,4004.3570000001782,8008.7140000003565,0.0908774,0.102533,1,0,1,0,0
0.102533,211726.13000000006,226662.12199999997,196790.13800000015,14935.991999999911,29871.983999999822,0.0625024,0.0599237,1,0,0,1,0
0.0599237,123739.775,130328.10399999998,117151.446,6588.328999999991,13176.657999999981,0.102533,0.1622034,1,0,0,1,0
0.1622034,331046.5655,451269.76999999967,210823.36100000032,120223.20449999967,240446.40899999934,0.0599237,0.1086192,1,0,0,1,0
0.1086192,221684.69600000005,236128.27800000005,207241.11400000006,14443.581999999995,28887.16399999999,0.1622034,0.0968443,1,0,0,1,0
0.0968443,142882.27949999995,168308.05900000015,117456.49999999975,25425.7795000002,50851.5590000004,0.1086192,0.1030857,1,0,0,1,0
0.1030857,168758.99100000015,200805.08700000003,136712.89500000025,32046.09599999989,64092.19199999978,0.0968443,0.086412,1,0,0,1,0
0.086412,178622.5295,216769.32999999996,140475.72900000002,38146.80049999997,76293.60099999994,0.1030857,0.0934406,1,0,0,0,1
0.0934406,193151.36800000013,206764.63300000023,179538.103,13613.265000000116,27226.53000000023,0.086412,0.0881512,1,0,0,0,1
0.0881512,276089.73550000007,285169.90000000055,267009.57099999965,9080.16450000045,18160.3290000009,0.0934406,0.0882215,1,0,0,0,1
0.0882215,276309.9175,313944.0789999998,238675.75600000023,37634.161499999784,75268.32299999957,0.0881512,0.4681301,1,0,0,0,1
0.4681301,1466184.6264999984,1525275.6329999983,1407093.6199999982,59091.00650000002,118182.01300000004,0.0882215,0.3641038,1,0,0,0,1
0.2355115,353411.88599999994,366383.31400000013,340440.4579999997,12971.428000000218,25942.856000000436,1.0,0.1615522,1,1,1,0,0
0.1615522,388369.4040000001,433813.80299999984,342925.0050000004,45444.398999999714,90888.79799999943,0.2355115,0.4174875,1,1,1,0,0
0.4174875,1003634.3615000003,1648258.7450000008,359009.978,644624.3835000005,1289248.767000001,0.1615522,0.3736131,1,1,1,0,0
0.3736131,898160.787500001,1043328.3180000013,752993.2570000009,145167.53050000017,290335.06100000034,0.4174875,0.2133725,1,1,1,0,0
0.2133725,440604.8079999996,460222.0739999999,420987.5419999994,19617.266000000265,39234.53200000053,0.3736131,1.0,1,1,1,0,0
1.0,2064955.9629999984,2441464.850999998,1688447.0749999988,376508.88799999957,753017.7759999991,0.2133725,0.9602714,1,1,0,1,0
0.9602714,1982918.1574999993,2055378.2659999977,1910458.0490000006,72460.10849999858,144920.21699999715,1.0,0.6312774,1,1,0,1,0
0.6312774,1288396.1050000002,1846211.3630000025,730580.8469999981,557815.2580000022,1115630.5160000045,0.9602714,0.1129554,1,1,0,1,0
0.1129554,230534.70800000004,252153.94300000023,208915.47299999988,21619.235000000175,43238.47000000035,0.6312774,0.0993837,1,1,0,1,0
0.0993837,146628.90200000006,162164.7259999999,131093.07800000018,15535.823999999862,31071.647999999725,0.1129554,0.1277953,1,1,0,1,0
0.1277953,209210.57100000008,209451.09000000046,208970.0519999997,240.51900000037858,481.03800000075717,0.0993837,0.0893503,1,1,0,1,0
0.0893503,146273.18150000004,159085.28799999997,133461.0750000001,12812.106499999936,25624.212999999872,0.1277953,0.2010169,1,1,0,0,1
0.2010169,329079.8105000003,511682.31700000056,146477.30400000006,182602.50650000025,365205.0130000005,0.0893503,0.3057487,1,1,0,0,1
0.3057487,957605.5885000017,1577464.3720000032,337746.80500000005,619858.7835000015,1239717.567000003,0.2010169,0.2210648,1,1,0,0,1
0.2210648,692375.5350000003,841593.2389999998,543157.8310000007,149217.70399999956,298435.4079999991,0.3057487,0.6969562,1,1,0,0,1
0.6969562,2182868.7820000034,2674013.2540000076,1691724.3099999996,491144.472000004,982288.944000008,0.2210648,0.9713321,1,1,0,0,1
0.3255914,488587.1609999995,507482.5909999997,469691.73099999933,18895.430000000197,37790.86000000039,0.2883988,0.1937921,1,0,1,0,0
0.1937921,465873.49150000035,696280.0720000005,235466.91100000014,230406.5805000002,460813.1610000004,0.3255914,0.1392756,1,0,1,0,0
0.1392756,334816.65250000043,389652.0230000002,279981.2820000006,54835.370499999815,109670.74099999963,0.1937921,0.1388967,1,0,1,0,0
0.1388967,333905.857,399446.98699999985,268364.7270000002,65541.12999999983,131082.25999999966,0.1392756,0.0972095,1,0,1,0,0
0.0972095,200733.24300000007,205009.99400000018,196456.49199999997,4276.751000000106,8553.502000000211,0.1388967,0.3021973,1,0,1,0,0
0.3021973,624024.1269999986,1101920.5379999971,146127.716,477896.41099999857,955792.8219999971,0.0972095,0.0890577,1,0,0,1,0
0.0890577,183900.20899999992,209134.39700000003,158666.02099999978,25234.188000000126,50468.37600000025,0.3021973,0.1064306,1,0,0,1,0
0.1064306,217217.8174999998,305861.0229999996,128574.61200000004,88643.20549999976,177286.41099999956,0.0890577,0.1150682,1,0,0,1,0
0.1150682,234846.67500000005,253053.82799999975,216639.52200000038,18207.152999999686,36414.30599999937,0.1064306,0.1014145,1,0,0,1,0
0.1014145,149625.18000000005,179715.76999999987,119534.59000000023,30090.589999999822,60181.179999999644,0.1150682,0.1650921,1,0,0,1,0
0.1650921,270268.2100000001,323298.757,217237.66300000012,53030.54699999993,106061.09399999987,0.1014145,0.1207793,1,0,0,1,0
0.1207793,197724.80250000022,261370.8220000004,134078.78300000002,63646.019500000184,127292.03900000037,0.1650921,0.1724235,1,0,0,0,1
0.1724235,282270.1365000005,343466.90100000077,221073.3720000002,61196.76450000028,122393.52900000056,0.1207793,0.0752161,1,0,0,0,1
0.0752161,235576.96950000004,270108.2689999999,201045.67000000016,34531.29949999988,69062.59899999975,0.1724235,0.1210961,1,0,0,0,1
0.1210961,379273.4435,460765.84900000045,297781.03799999953,81492.40550000046,162984.81100000092,0.0752161,0.1848585,1,0,0,0,1
0.1848585,578977.3465000001,716393.6500000006,441561.0429999996,137416.3035000005,274832.607000001,0.1210961,0.2143953,1,0,0,0,1
0.8628962,1129035.3755,1506017.1920000012,752053.5589999987,376981.81650000124,753963.6330000025,0.5766726,0.4983926,1,0,1,0,0
0.4983926,1198128.9975,1955210.9589999996,441047.03600000043,757081.9614999995,1514163.922999999,0.8628962,0.0867071,1,0,1,0,0
0.0867071,208442.63749999995,210068.0689999998,206817.20600000006,1625.431499999875,3250.86299999975,0.4983926,0.1017521,1,0,1,0,0
0.1017521,244610.5850000002,255243.4380000002,233977.73200000022,10632.852999999988,21265.705999999976,0.0867071,0.0743562,1,0,1,0,0
0.0743562,153542.21850000022,158498.1760000002,148586.26100000023,4955.9574999999895,9911.914999999979,0.1017521,0.0840568,1,0,1,0,0
0.0840568,173573.5639999999,207357.94699999972,139789.1810000001,33784.38299999981,67568.76599999962,0.0743562,0.0826893,1,0,0,1,0
0.0826893,170749.76549999992,201519.11399999997,139980.41699999984,30769.348500000066,61538.69700000013,0.0840568,0.063571,1,0,0,1,0
0.063571,129744.17249999993,136033.50100000002,123454.84399999984,6289.328500000091,12578.657000000181,0.0826893,0.0986036,1,0,0,1,0
0.0986036,201243.54400000034,227004.6520000003,175482.43600000037,25761.107999999964,51522.21599999993,0.063571,0.0814723,1,0,0,1,0
0.0814723,120202.78850000008,123371.7780000001,117033.79900000009,3168.9895000000033,6337.979000000007,0.0986036,0.1231347,1,0,0,1,0
0.1231347,201580.72600000014,207919.60400000034,195241.84799999994,6338.878000000201,12677.756000000401,0.0814723,0.0844847,1,0,0,1,0
0.0844847,138307.73899999983,146090.43699999983,130525.04099999984,7782.697999999997,15565.395999999993,0.1231347,0.1736626,1,0,0,0,1
0.1736626,284298.7840000002,330185.9440000004,238411.62400000004,45887.16000000019,91774.32000000039,0.0844847,0.0715314,1,0,0,0,1
0.0715314,224036.63299999997,276744.38899999985,171328.87700000007,52707.75599999989,105415.51199999978,0.1736626,0.0501996,1,0,0,0,1
0.0501996,157225.2425,162886.89899999992,151563.58600000007,5661.656499999925,11323.31299999985,0.0715314,0.2141916,1,0,0,0,1
0.2141916,670848.6620000002,696814.4850000003,644882.8390000002,25965.82300000009,51931.64600000018,0.0501996,0.1948926,1,0,0,0,1
0.1917793,250928.98449999976,266885.2099999995,234972.75900000002,15956.225499999739,31912.450999999477,0.1035406,0.2030555,1,0,1,0,0
0.2030555,488142.7525000003,598566.6920000006,377718.8129999999,110423.93950000036,220847.8790000007,0.1917793,0.5509483,1,0,1,0,0
0.5509483,1324472.2820000006,2285786.352000001,363158.2120000001,961314.0700000004,1922628.1400000008,0.2030555,0.5765384,1,0,1,0,0
0.5765384,1385990.4625000006,2364325.1800000016,407655.7449999997,978334.717500001,1956669.435000002,0.5509483,0.5894086,1,0,1,0,0
0.5894086,1217102.7554999988,1729205.6019999979,704999.9089999998,512102.84649999905,1024205.6929999981,0.5765384,0.6929113,1,0,1,0,0
0.6929113,1430831.406,2368366.8100000005,493296.00199999963,937535.4040000004,1875070.808000001,0.5894086,0.7131578,1,0,0,1,0
0.7131578,1472639.4629999995,1515674.7899999993,1429604.1359999995,43035.32699999993,86070.65399999986,0.6929113,0.0892764,1,0,0,1,0
0.0892764,182207.27450000012,239945.96300000008,124468.58600000018,57738.688499999946,115477.37699999989,0.7131578,0.0725535,1,0,0,1,0
0.0725535,148076.92999999993,178592.18299999984,117561.67700000001,30515.252999999917,61030.505999999834,0.0892764,0.0990671,1,0,0,1,0
0.0990671,146161.77799999996,155686.03100000016,136637.52499999976,9524.2530000002,19048.5060000004,0.0725535,0.1113499,1,0,0,1,0
0.1113499,182288.18199999997,207848.68200000006,156727.68199999986,25560.500000000102,51121.000000000204,0.0990671,0.0863482,1,0,0,1,0
0.0863482,141358.4875000001,150936.4860000001,131780.4890000001,9577.998500000002,19155.997000000003,0.1113499,0.1391935,1,0,0,0,1
0.1391935,227870.15799999953,237981.44399999935,217758.87199999974,10111.285999999804,20222.571999999607,0.0863482,0.0510834,1,0,0,0,1
0.0510834,159993.43499999997,183022.99500000008,136963.87499999985,23029.560000000114,46059.12000000023,0.1391935,0.0524134,1,0,0,0,1
0.0524134,164158.92550000004,189224.31499999994,139093.53600000014,25065.389499999903,50130.778999999806,0.0510834,0.0976959,1,0,0,0,1
0.0976959,305983.8279999996,393138.80199999886,218828.85400000028,87154.97399999929,174309.94799999858,0.0524134,0.1384043,1,0,0,0,1
0.135577,177392.38,212424.9809999998,142359.77900000024,35032.60099999978,70065.20199999955,0.095387,0.1376354,1,0,1,0,0
0.1376354,330873.7425,466528.7279999999,195218.75700000013,135654.98549999986,271309.9709999998,0.135577,0.1537237,1,0,1,0,0
0.1537237,369549.6535000001,525022.1510000001,214077.15600000005,155472.49750000003,310944.995,0.1376354,0.1267805,1,0,1,0,0
0.1267805,304778.50100000034,390484.93000000017,219072.07200000054,85706.42899999981,171412.85799999963,0.1537237,0.0570038,1,0,1,0,0
0.0570038,117710.41899999997,118713.58999999994,116707.248,1003.1709999999657,2006.3419999999314,0.1267805,0.1002593,1,0,1,0,0
0.1002593,207030.94050000014,213831.5960000002,200230.28500000006,6800.655500000066,13601.311000000132,0.0570038,0.0625238,1,0,0,1,0
0.0625238,129108.82950000002,134017.81,124199.84900000005,4908.980499999976,9817.960999999952,0.1002593,0.0785633,1,0,0,1,0
0.0785633,160342.47600000002,187113.448,133571.50400000004,26770.97199999998,53541.94399999996,0.0625238,0.0856267,1,0,0,1,0
0.0856267,174758.56500000006,209483.08100000015,140034.04899999997,34724.51600000009,69449.03200000018,0.0785633,0.0807495,1,0,0,1,0
0.0807495,119136.2985,120895.00399999991,117377.59300000008,1758.7054999999164,3517.4109999998327,0.0856267,0.1301461,1,0,0,1,0
0.1301461,213058.96950000006,225542.92800000022,200575.0109999999,12483.958500000153,24967.917000000307,0.0807495,0.0770143,1,0,0,1,0
0.0770143,126078.11650000002,137186.04899999997,114970.18400000007,11107.932499999952,22215.864999999903,0.1301461,0.1021092,1,0,0,0,1
0.1021092,167160.35050000006,203336.6690000002,130984.0319999999,36176.31850000015,72352.6370000003,0.0770143,0.0537469,1,0,0,0,1
0.0537469,168335.44900000026,199644.24000000054,137026.658,31308.791000000274,62617.58200000055,0.1021092,0.1287385,1,0,0,0,1
0.1287385,403209.4500000004,486949.8740000004,319469.0260000005,83740.42399999997,167480.84799999994,0.0537469,0.2103016,1,0,0,0,1
0.2103016,658665.0195000002,668657.6300000006,648672.4089999998,9992.610500000417,19985.221000000834,0.1287385,0.1153889,1,0,0,0,1
0.1365289,178637.93399999992,229905.97399999984,127369.89400000001,51268.03999999991,102536.07999999983,0.1311481,0.2114959,1,0,1,0,0
0.2114959,508433.2450000001,675000.9910000002,341865.4990000001,166567.746,333135.492,0.1365289,1.0,1,0,1,0,0
1.0,2403986.391,2431036.396999999,2376936.3850000007,27050.00599999912,54100.01199999824,0.2114959,0.6673725,1,0,1,0,0
0.6673725,1604354.4495000024,1935773.9830000019,1272934.916000003,331419.53349999944,662839.0669999989,1.0,0.7196978,1,0,1,0,0
0.7196978,1486144.3060000017,1596746.5060000005,1375542.106000003,110602.19999999879,221204.39999999758,0.6673725,0.8261063,1,0,1,0,0
0.8261063,1705873.216499998,1728737.6409999973,1683008.7919999987,22864.424499999266,45728.84899999853,0.7196978,0.4842535,1,0,0,1,0
0.4842535,999962.2505000003,1650561.7390000005,349362.76200000016,650599.4885000002,1301198.9770000004,0.8261063,0.1639384,1,0,0,1,0
0.1639384,381696.8134999998,455824.5779999999,307569.0489999997,74127.7645000001,148255.5290000002,0.4842535,0.1043726,1,0,0,1,0
0.1043726,243010.13599999982,287376.059,198644.21299999967,44365.92300000017,88731.84600000034,0.1639384,0.077116,1,0,0,1,0
0.077116,225195.44100000002,239953.90800000017,210436.97399999987,14758.46700000015,29516.9340000003,0.1043726,0.0663073,1,0,0,1,0
0.0663073,193631.53850000032,223300.43500000026,163962.64200000037,29668.896499999944,59337.79299999989,0.077116,0.1650267,1,0,0,1,0
