Ratio,Mean,Max,Min,Std,Range,Lag-1_Ratio,Lag+1_Ratio,Season,Sunday,Am,Lunch,Pm
0.1120547,142223.74350000027,156489.58500000054,127957.90199999997,14265.841500000286,28531.683000000572,0.1017429,0.1006448,1,0,1,0,0
0.1006448,160990.4450000001,174262.16099999996,147718.72900000022,13271.71599999987,26543.43199999974,0.1120547,0.1056273,1,0,1,0,0
0.1056273,170625.69999999984,179933.87099999972,161317.52899999995,9308.170999999886,18616.34199999977,0.1006448,0.1189548,1,0,0,1,0
0.1189548,192154.3344999997,205076.0829999998,179232.58599999957,12921.748500000118,25843.497000000236,0.1056273,0.0947744,1,0,0,1,0
0.0947744,153094.4385000001,167212.6650000002,138976.21199999997,14118.22650000012,28236.45300000024,0.1189548,0.149492,1,0,0,1,0
0.149492,180710.72050000017,185366.50200000042,176054.9389999999,4655.781500000259,9311.563000000519,0.0947744,0.076482,1,0,0,1,0
0.076482,161221.08950000018,190995.08000000007,131447.09900000028,29773.990499999898,59547.980999999796,0.149492,0.0693154,1,0,0,1,0
0.0693154,154344.5049999999,181704.1609999997,126984.8490000001,27359.6559999998,54719.3119999996,0.076482,0.1089793,1,0,0,1,0
0.1089793,242663.7965,308126.18599999987,177201.40700000012,65462.389499999874,130924.77899999975,0.0693154,0.1188621,1,0,0,0,1
0.1188621,264669.94949999993,266951.566,262388.33299999987,2281.616500000062,4563.233000000124,0.1089793,0.184337,1,0,0,0,1
0.184337,563855.7164999987,584340.0519999984,543371.380999999,20484.335499999695,40968.67099999939,0.1188621,0.1905401,1,0,0,0,1
0.1905401,582829.6860000001,583289.3080000003,582370.0639999999,459.62200000020675,919.2440000004135,0.184337,0.1705762,1,0,0,0,1
0.1705762,521763.6965000006,535547.4950000013,507979.8979999999,13783.798500000674,27567.597000001348,0.1905401,1.0,1,0,0,0,1
0.1016555,179328.26250000027,180758.0820000004,177898.44300000014,1429.8195000001288,2859.6390000002575,0.3634492,0.0812473,1,0,1,0,0
0.0812473,143326.6884999999,159096.37799999982,127556.999,15769.689499999913,31539.378999999826,0.1016555,0.0946645,1,0,1,0,0
0.0946645,166995.5994999999,187025.67199999985,146965.52699999997,20030.072499999937,40060.14499999987,0.0812473,0.1630162,1,0,1,0,0
0.1630162,210480.113,265542.88799999974,155417.33800000025,55062.77499999975,110125.5499999995,0.0946645,0.1476542,1,0,1,0,0
0.1476542,270389.5589999995,304604.4979999996,236174.61999999938,34214.939000000115,68429.87800000023,0.1630162,0.137259,1,0,1,0,0
0.137259,251353.41350000008,317147.2080000005,185559.61899999966,65793.79450000043,131587.58900000085,0.1476542,0.0966153,1,0,0,1,0
0.0966153,176925.32049999962,211605.2439999996,142245.39699999962,34679.92349999999,69359.84699999998,0.137259,0.111033,1,0,0,1,0
0.111033,179357.78950000025,182027.0740000001,176688.5050000004,2669.284499999849,5338.568999999698,0.0966153,0.2116543,1,0,0,1,0
0.2116543,255854.60750000022,280579.853,231129.3620000004,24725.2454999998,49450.4909999996,0.111033,0.1341728,1,0,0,1,0
0.1341728,282831.17250000004,303762.4590000004,261899.88599999968,20931.28650000035,41862.5730000007,0.2116543,0.1081344,1,0,0,1,0
0.1081344,240782.60950000025,329231.4260000005,152333.79299999998,88448.81650000026,176897.63300000053,0.1341728,0.0912036,1,0,0,1,0
0.0912036,203082.9015000001,204870.46600000016,201295.33700000006,1787.5645000000513,3575.1290000001027,0.1081344,0.076836,1,0,0,0,1
0.076836,171090.4479999999,184657.33699999977,157523.559,13566.88899999988,27133.77799999976,0.0912036,0.060869,1,0,0,0,1
0.060869,186188.01549999992,198885.8019999998,173490.22900000002,12697.786499999887,25395.57299999977,0.076836,0.0604855,1,0,0,0,1
0.0604855,185014.979,197937.78900000005,172092.16899999994,12922.810000000056,25845.62000000011,0.060869,0.056339,1,0,0,0,1
0.056339,172331.41950000025,183918.68099999995,160744.15800000055,11587.261499999702,23174.522999999404,0.0604855,0.1081496,1,0,0,0,1
0.0839356,148069.01500000004,165281.16100000002,130856.86900000005,17212.145999999986,34424.29199999997,0.3622496,0.1028015,1,0,1,0,0
0.1028015,181349.85349999997,205391.27799999982,157308.42900000015,24041.424499999834,48082.84899999967,0.0839356,0.0859085,1,0,1,0,0
0.0859085,151549.2740000001,166953.51800000021,136145.03,15404.244000000108,30808.488000000216,0.1028015,0.1139762,1,0,1,0,0
0.1139762,147161.55550000005,162849.54299999983,131473.56800000026,15687.987499999785,31375.97499999957,0.0859085,0.1002993,1,0,1,0,0
0.1002993,183671.48450000037,183927.20900000053,183415.7600000002,255.7245000001567,511.4490000003134,0.1139762,0.0807928,1,0,1,0,0
0.0807928,147950.52250000014,182066.10200000022,113834.94300000009,34115.579500000065,68231.15900000013,0.1002993,0.0837559,1,0,0,1,0
0.0837559,153376.78799999997,183252.78100000013,123500.79499999981,29875.993000000162,59751.986000000325,0.0807928,0.1098247,1,0,0,1,0
0.1098247,177405.97499999992,178575.8010000001,176236.1489999997,1169.82600000019,2339.65200000038,0.0837559,0.1234727,1,0,0,1,0
0.1234727,149257.83399999997,178309.72799999983,120205.94000000013,29051.893999999847,58103.787999999695,0.1098247,0.0988303,1,0,0,1,0
0.0988303,145568.44249999983,178028.22699999993,113108.65799999972,32459.784500000103,64919.56900000021,0.1234727,0.1198763,1,0,0,1,0
0.1198763,176567.31799999997,176849.5630000002,176285.07299999977,282.2450000002136,564.4900000004272,0.0988303,0.0836958,1,0,0,1,0
0.0836958,153487.18199999997,184113.12200000018,122861.2419999998,30625.94000000019,61251.88000000038,0.1198763,0.1005702,1,0,0,0,1
0.1005702,184432.5249999999,204400.61200000008,164464.43799999976,19968.08700000016,39936.17400000032,0.0836958,0.0470676,1,0,0,0,1
0.0470676,143971.86900000024,168524.63300000032,119419.10500000016,24552.764000000083,49105.528000000166,0.1005702,0.0522252,1,0,0,0,1
0.0522252,159748.1490000001,176635.75700000027,142860.54099999994,16887.608000000168,33775.216000000335,0.0470676,0.164462,1,0,0,0,1
0.164462,503061.33500000014,804584.9260000003,201537.74399999995,301523.5910000002,603047.1820000004,0.0522252,0.2934364,1,0,0,0,1
0.0777584,137171.98550000016,152431.34700000024,121912.62400000008,15259.36150000008,30518.72300000016,0.2781036,0.1077205,1,0,1,0,0
0.1077205,190027.3944999997,211040.79399999933,169013.99500000005,21013.399499999636,42026.79899999927,0.0777584,0.0910898,1,0,1,0,0
0.0910898,160689.57699999996,196590.58100000027,124788.57299999965,35901.00400000031,71802.00800000061,0.1077205,0.1127516,1,0,1,0,0
0.1127516,145580.43999999994,166726.43099999972,124434.4490000002,21145.99099999976,42291.98199999952,0.0910898,0.0938622,1,0,1,0,0
0.0938622,171883.72149999964,188635.1049999994,155132.3379999999,16751.38349999975,33502.7669999995,0.1127516,0.0844102,1,0,1,0,0
0.0844102,154574.95549999992,177651.8569999998,131498.05400000003,23076.90149999989,46153.80299999978,0.0938622,0.0806483,1,0,0,1,0
0.0806483,147685.96999999968,158986.73699999956,136385.20299999983,11300.766999999862,22601.533999999723,0.0844102,0.0988416,1,0,0,1,0
0.0988416,159664.39900000015,181253.30200000026,138075.49600000007,21588.903000000093,43177.806000000186,0.0806483,0.1379131,1,0,0,1,0
0.1379131,166713.88199999995,167936.5709999999,165491.193,1222.6889999999548,2445.3779999999097,0.0988416,0.0977759,1,0,0,1,0
0.0977759,144015.4105000002,179005.29100000052,109025.52999999988,34989.88050000032,69979.76100000064,0.1379131,0.1040346,1,0,0,1,0
0.1040346,153233.9125000001,180868.4970000002,125599.328,27634.584500000106,55269.16900000021,0.0977759,0.1340265,1,0,0,1,0
0.1340265,197409.38900000008,222004.8540000001,172813.9240000001,24595.46500000001,49190.93000000002,0.1040346,0.1966586,1,0,0,0,1
0.1966586,245344.01250000042,275573.6110000006,215114.41400000022,30229.598500000197,60459.19700000039,0.1340265,0.3106543,1,0,0,0,1
0.3106543,387560.9240000001,507528.4160000003,267593.4319999999,119967.4920000002,239934.9840000004,0.1966586,0.3767184,1,0,0,0,1
0.3767184,469980.04850000027,597413.0309999998,342547.0660000007,127432.98249999958,254865.96499999915,0.3106543,0.4195036,1,0,0,0,1
0.4195036,738736.5285,875150.3199999987,602322.7370000014,136413.79149999865,272827.5829999973,0.3767184,0.3519893,1,0,0,0,1
0.0771918,136172.4449999999,168198.11699999974,104146.77300000006,32025.67199999984,64051.34399999968,0.5898116,0.1017911,1,0,1,0,0
0.1017911,179567.46000000005,229324.83000000007,129810.09000000003,49757.370000000024,99514.74000000005,0.0771918,0.0940658,1,0,1,0,0
0.0940658,165939.52799999985,170410.25399999987,161468.80199999982,4470.726000000024,8941.452000000048,0.1017911,0.1164095,1,0,1,0,0
0.1164095,150303.33149999983,155116.20399999994,145490.4589999997,4812.872500000114,9625.745000000228,0.0940658,0.0860773,1,0,1,0,0
0.0860773,157627.81149999984,176270.54999999984,138985.07299999983,18642.738500000007,37285.47700000001,0.1164095,0.0883423,1,0,1,0,0
0.0883423,161775.47450000004,171980.61699999994,151570.33200000014,10205.1424999999,20410.2849999998,0.0860773,0.0800631,1,0,0,1,0
0.0800631,146614.31499999983,150953.995,142274.6349999997,4339.680000000153,8679.360000000306,0.0883423,0.1029482,1,0,0,1,0
0.1029482,166297.94500000024,171542.36100000047,161053.529,5244.41600000023,10488.83200000046,0.0800631,0.1281046,1,0,0,1,0
0.1281046,154856.9399999999,175092.58499999988,134621.29499999987,20235.645000000004,40471.29000000001,0.1029482,0.099812,1,0,0,1,0
0.099812,147014.42400000003,166403.40499999985,127625.4430000002,19388.980999999825,38777.96199999965,0.1281046,0.1179154,1,0,0,1,0
0.1179154,173679.16249999986,176729.83299999975,170628.492,3050.6704999998765,6101.340999999753,0.099812,0.0980322,1,0,0,1,0
0.0980322,144392.81599999976,166072.31099999973,122713.32099999979,21679.494999999966,43358.98999999993,0.1179154,0.156826,1,0,0,0,1
0.156826,195650.41849999997,205509.5960000002,185791.24099999978,9859.177500000209,19718.355000000418,0.0980322,0.6885753,1,0,0,0,1
0.6885753,859041.2975000006,953479.4370000015,764603.1579999995,94438.13950000104,188876.27900000208,0.156826,0.5610255,1,0,0,0,1
0.5610255,699914.8479999999,1008776.8179999999,391052.87799999997,308861.97,617723.94,0.6885753,0.3669223,1,0,0,0,1
0.3669223,646141.9599999995,650512.8489999993,641771.0709999998,4370.888999999792,8741.777999999584,0.5610255,0.7921257,1,0,0,0,1
0.0809274,174821.73299999983,176297.34399999987,173346.12199999983,1475.611000000019,2951.222000000038,0.1783787,0.0911052,1,0,1,0,0
0.0911052,196808.27950000012,215313.11700000023,178303.442,18504.83750000011,37009.67500000022,0.0809274,0.0712202,1,0,1,0,0
0.0712202,153852.09349999976,182134.32299999963,125569.8639999999,28282.229499999863,56564.458999999726,0.0911052,0.1197486,1,0,1,0,0
0.1197486,154614.59049999987,175602.16699999975,133627.01400000002,20987.576499999865,41975.15299999973,0.0712202,0.0934083,1,0,1,0,0
0.0934083,171052.61300000016,180038.4270000002,162066.79900000012,8985.814000000042,17971.628000000084,0.1197486,0.0823732,1,0,1,0,0
0.0823732,150844.75650000005,155856.2150000001,145833.29799999998,5011.458500000066,10022.917000000132,0.0934083,0.0966762,1,0,0,1,0
0.0966762,177036.75949999987,179431.96099999986,174641.55799999987,2395.2014999999956,4790.402999999991,0.0823732,0.0949907,1,0,0,1,0
0.0949907,153443.71000000005,161358.79199999984,145528.62800000026,7915.081999999791,15830.163999999582,0.0966762,0.1335236,1,0,0,1,0
0.1335236,161407.70850000018,179576.45300000042,143238.96399999998,18168.74450000022,36337.48900000044,0.0949907,0.1105986,1,0,0,1,0
0.1105986,162902.06299999976,178906.29299999968,146897.83299999984,16004.229999999923,32008.459999999846,0.1335236,0.2956971,1,0,0,1,0
0.2956971,435536.0129999997,696330.6599999995,174741.3659999999,260794.64699999976,521589.2939999995,0.1105986,0.2185023,1,0,0,1,0
0.2185023,321834.79400000017,332726.63900000026,310942.9490000001,10891.845000000088,21783.690000000177,0.2956971,0.7118617,1,0,0,0,1
0.7118617,888092.6090000002,1536343.7360000005,239841.48199999987,648251.1270000003,1296502.2540000007,0.2185023,1.0,1,0,0,0,1
1.0,1247563.3725000028,1899828.9930000044,595297.7520000013,652265.6205000016,1304531.2410000032,0.7118617,0.487041,1,0,0,0,1
0.487041,607614.4920000006,608447.4560000001,606781.5280000009,832.9639999996289,1665.9279999992577,1.0,0.454914,1,0,0,0,1
0.454914,801093.3874999987,949479.5819999978,652707.1929999995,148386.19449999917,296772.38899999834,0.487041,0.1834161,1,0,0,0,1
0.0996591,215286.6530000004,234986.5650000004,195586.74100000042,19699.911999999997,39399.82399999999,0.2001429,0.0780467,1,0,1,0,0
0.0780467,168598.9179999999,195269.68799999982,141928.148,26670.769999999913,53341.53999999983,0.0996591,0.0952676,1,0,1,0,0
0.0952676,205799.90649999963,231199.26099999962,180400.55199999965,25399.354499999987,50798.70899999997,0.0780467,0.1546838,1,0,1,0,0
0.1546838,199721.5305000003,201723.54100000023,197719.5200000004,2002.0104999999166,4004.0209999998333,0.0952676,0.1136696,1,0,1,0,0
0.1136696,208155.6572500001,212371.17790985917,203940.13659014102,4215.520659859074,8431.041319718148,0.1546838,0.2872834,1,0,1,0,0
0.2872834,526083.3965000003,620754.4880000004,431412.30500000005,94671.09150000016,189342.1830000003,0.1136696,0.1866085,1,0,0,1,0
0.1866085,341723.92249999964,364812.2369999997,318635.60799999966,23088.314500000008,46176.629000000015,0.2872834,0.0851069,1,0,0,1,0
0.0851069,137477.9220000001,148108.9810000001,126846.86300000011,10631.058999999987,21262.117999999973,0.1866085,0.5887793,1,0,0,1,0
0.5887793,900423.9724999985,1619989.658999997,180858.286,719565.6864999984,1439131.3729999969,0.0851069,0.3286746,1,0,0,1,0
0.3286746,484109.01500000013,541059.9100000001,427158.12000000005,56950.89500000005,113901.7900000001,0.5887793,0.2641883,1,0,0,1,0
0.2641883,389126.3945000002,452808.97300000046,325443.816,63682.578500000236,127365.15700000047,0.3286746,0.2253884,1,0,0,1,0
0.2253884,331977.48749999993,349084.3450000001,314870.62999999983,17106.85750000013,34213.71500000026,0.2641883,0.3858005,1,0,0,0,1
0.3858005,481310.58199999965,583642.3079999993,378978.856,102331.72599999962,204663.45199999923,0.2253884,0.4549647,1,0,0,0,1
0.4549647,790724.7805000003,907268.4550000008,674181.1059999999,116543.67450000043,233087.34900000086,0.3858005,0.3303384,1,0,0,0,1
0.3303384,574125.3414999989,587213.9619999998,561036.7209999979,13088.62050000095,26177.2410000019,0.4549647,0.3090356,1,0,0,0,1
0.3090356,544204.7454999995,560944.3549999992,527465.1359999999,16739.609499999613,33479.218999999226,0.3303384,0.3999706,1,0,0,0,1
0.0805702,174050.16349999997,174476.5730000001,173623.7539999998,426.4095000001398,852.8190000002796,0.1723711,0.0739467,1,1,1,0,0
0.0739467,159741.96549999996,166430.13300000012,153053.7979999998,6688.167500000156,13376.335000000312,0.0805702,0.0862819,1,1,1,0,0
0.0862819,186388.6769999999,209340.66299999985,163436.691,22951.98599999993,45903.97199999986,0.0739467,0.2371228,1,1,1,0,0
0.2371228,306163.53049999964,315056.2879999992,297270.7730000001,8892.757499999541,17785.514999999083,0.0862819,0.2975041,1,1,1,0,0
0.2975041,544799.8444999999,782862.0839999996,306737.6050000002,238062.23949999968,476124.47899999935,0.2371228,0.6539787,1,1,1,0,0
0.6539787,1197588.5794999993,1971078.9219999986,424098.23699999985,773490.3424999993,1546980.6849999987,0.2975041,0.8821129,1,1,0,1,0
0.8821129,1615355.8709999998,1918494.2579999994,1312217.4840000002,303138.38699999964,606276.7739999993,0.6539787,0.3492803,1,1,0,1,0
0.3492803,564211.9390000001,566236.1869999998,562187.6910000005,2024.2479999996722,4048.4959999993443,0.8821129,0.4703884,1,1,0,1,0
0.4703884,719367.929,775523.8709999996,663211.9870000003,56155.94199999963,112311.88399999926,0.3492803,0.4907288,1,1,0,1,0
0.4907288,722800.7969999998,736725.1999999998,708876.3939999999,13924.40299999999,27848.805999999982,0.4703884,1.0,1,1,0,1,0
1.0,1472912.8160000034,2291691.8080000053,654133.8240000012,818778.9920000022,1637557.9840000041,0.4907288,0.4347343,1,1,0,1,0
0.4347343,640325.7275000009,657395.4420000007,623256.013000001,17069.714499999885,34139.42899999977,1.0,0.1923153,1,1,0,0,1
0.1923153,536791.9535000003,540223.8760000007,533360.031,3431.9225000003935,6863.845000000787,0.4347343,0.2114329,1,1,0,0,1
0.2114329,590153.2899999989,594285.9629999992,586020.6169999987,4132.673000000243,8265.346000000485,0.1923153,0.1926665,1,1,0,0,1
0.1926665,537772.1894999996,539400.6289999996,536143.7499999997,1628.4394999999786,3256.878999999957,0.2114329,0.3340506,1,1,0,0,1
0.3340506,588255.7694999997,594779.3629999994,581732.1759999999,6523.593499999784,13047.186999999569,0.1926665,0.2872964,1,1,0,0,1
0.0786489,169899.7099999999,184557.19299999956,155242.22700000028,14657.482999999644,29314.965999999287,0.1557788,0.2894667,1,0,1,0,0
0.2894667,625314.7214999993,1019151.4599999989,231477.98299999972,393836.7384999996,787673.4769999993,0.0786489,0.0803896,1,0,1,0,0
0.0803896,173659.9584999999,181927.009,165392.9079999998,8267.0505000001,16534.1010000002,0.2894667,0.1104509,1,0,1,0,0
0.1104509,142609.80150000006,154846.77800000014,130372.82500000001,12236.976500000063,24473.953000000125,0.0803896,0.0924626,1,0,1,0,0
0.0924626,226958.22499999998,258685.39299999998,195231.05699999997,31727.168000000005,63454.33600000001,0.1104509,0.3829224,1,0,1,0,0
0.3829224,939919.7909999993,1041891.7110000005,837947.8709999982,101971.92000000115,203943.8400000023,0.0924626,0.1556087,1,0,0,1,0
0.1556087,381956.574,386867.2970000004,377045.8509999997,4910.7230000003765,9821.446000000753,0.3829224,0.2117572,1,0,0,1,0
0.2117572,342063.2389999996,345280.68899999943,338845.78899999976,3217.449999999837,6434.899999999674,0.1556087,0.2853626,1,0,0,1,0
0.2853626,436406.9075000001,566019.1720000004,306794.64299999975,129612.26450000031,259224.52900000062,0.2117572,0.4137733,1,0,0,1,0
0.4137733,609451.9695000008,610109.5810000008,608794.3580000009,657.6114999999409,1315.2229999998817,0.2853626,0.4099936,1,0,0,1,0
0.4099936,603884.8489999998,637609.0499999999,570160.6479999997,33724.20100000012,67448.40200000023,0.4137733,0.3544963,1,0,0,1,0
0.3544963,522142.19200000004,616492.6970000003,427791.6869999998,94350.50500000024,188701.01000000047,0.4099936,0.0711292,1,0,0,0,1
0.0711292,198536.29149999993,238582.18399999983,158490.39900000003,40045.8924999999,80091.7849999998,0.3544963,0.0439949,1,0,0,0,1
0.0439949,122799.01150000008,129494.15999999989,116103.86300000026,6695.148499999814,13390.296999999628,0.0711292,0.0612897,1,0,0,0,1
0.0612897,171072.32850000012,221398.44900000028,120746.20799999996,50326.120500000165,100652.24100000033,0.0439949,0.5275402,1,0,0,0,1
0.5275402,928986.6569999988,1312804.0919999985,545169.2219999991,383817.4349999997,767634.8699999994,0.0612897,0.3115324,1,0,0,0,1
0.1184275,255830.66049999965,317200.3689999994,194460.95199999987,61369.708499999775,122739.41699999955,0.1831345,0.0890051,1,0,1,0,0
0.0890051,192271.61150000006,214979.22199999992,169564.0010000002,22707.610499999864,45415.22099999973,0.1184275,0.0692716,1,0,1,0,0
0.0692716,149642.55200000008,162337.68200000012,136947.42200000008,12695.13000000002,25390.26000000004,0.0890051,0.1436398,1,0,1,0,0
0.1436398,185461.96450000006,187529.5599999998,183394.3690000003,2067.5954999997484,4135.190999999497,0.0692716,0.0591196,1,0,1,0,0
0.0591196,145114.75949999993,157763.67999999993,132465.8389999999,12648.920500000022,25297.841000000044,0.1436398,0.0745408,1,0,1,0,0
0.0745408,182967.63249999972,183776.4169999999,182158.8479999995,808.784500000198,1617.569000000396,0.0591196,0.062062,1,0,0,1,0
0.062062,152337.1414999999,156834.93099999992,147839.3519999999,4497.7895000000135,8995.579000000027,0.0745408,0.1160735,1,0,0,1,0
0.1160735,187500.017,189436.42299999972,185563.61100000027,1936.4059999997262,3872.8119999994524,0.062062,0.1016272,1,0,0,1,0
0.1016272,155419.19799999986,166793.3839999997,144045.01200000002,11374.185999999841,22748.371999999683,0.1160735,0.1176599,1,0,0,1,0
0.1176599,173302.8280000002,214448.43200000026,132157.22400000013,41145.604000000065,82291.20800000013,0.1016272,0.0811998,1,0,0,1,0
0.0811998,119600.20750000005,119954.49199999998,119245.92300000013,354.2844999999288,708.5689999998576,0.1176599,0.1138169,1,0,0,1,0
0.1138169,167642.4045000001,211266.4250000001,124018.38400000008,43624.02050000001,87248.04100000003,0.0811998,0.1433514,1,0,0,0,1
0.1433514,400123.5824999992,560930.8259999988,239316.33899999954,160807.24349999963,321614.48699999927,0.1138169,0.2298269,1,0,0,0,1
0.2298269,641494.5215,648478.4579999989,634510.585000001,6983.936499998963,13967.872999997926,0.1433514,0.2120039,1,0,0,0,1
0.2120039,591747.0545000007,628312.2790000006,555181.8300000008,36565.224499999895,73130.44899999979,0.2298269,0.333589,1,0,0,0,1
0.333589,587442.8545,593745.9860000003,581139.7229999998,6303.1315000002505,12606.263000000501,0.2120039,0.2241775,1,0,0,0,1
0.0864,186643.88900000014,208031.17199999987,165256.6060000004,21387.282999999734,42774.56599999947,0.1895355,0.816616,1,0,1,0,0
0.816616,1764078.5175000005,2185760.4089999977,1342396.6260000034,421681.8914999971,843363.7829999942,0.0864,0.5875459,1,0,1,0,0
0.5875459,1269234.424000001,2377934.4580000015,160534.39000000057,1108700.0340000005,2217400.068000001,0.816616,0.1849462,1,0,1,0,0
0.1849462,238795.2075000001,282425.60900000005,195164.80600000016,43630.40149999995,87260.8029999999,0.5875459,0.392457,1,0,1,0,0
0.392457,963323.3505000006,1166140.2620000003,760506.4390000008,202816.91149999975,405633.8229999995,0.1849462,0.5112408,1,0,1,0,0
0.5112408,1254889.7100000007,2138588.140000002,371191.2799999993,883698.4300000013,1767396.8600000027,0.392457,0.1443752,1,0,0,1,0
0.1443752,354382.6950000002,496612.8530000004,212152.53699999992,142230.15800000023,284460.31600000046,0.5112408,0.1605557,1,0,0,1,0
0.1605557,259354.5690000002,353962.6850000005,164746.45299999986,94608.11600000033,189216.23200000066,0.1443752,0.1264694,1,0,0,1,0
0.1264694,369584.8049999998,545218.159,193951.4509999996,175633.3540000002,351266.7080000004,0.1605557,0.4136541,1,0,0,1,0
0.4136541,1208832.3935000035,2238953.570000007,178711.217,1030121.1765000034,2060242.3530000069,0.1264694,0.0778691,1,0,0,1,0
0.0778691,227559.05650000036,236177.06500000024,218941.04800000048,8618.00849999988,17236.01699999976,0.4136541,0.1303859,1,0,0,1,0
0.1303859,281408.16100000025,313940.8570000003,248875.4650000002,32532.696000000054,65065.39200000011,0.0778691,0.0656244,1,0,0,0,1
0.0656244,183171.22549999977,197286.92799999964,169055.52299999987,14115.702499999883,28231.404999999766,0.1303859,0.0664991,1,0,0,0,1
0.0664991,185612.91700000028,199483.46900000033,171742.36500000022,13870.552000000054,27741.10400000011,0.0656244,0.061487,1,0,0,0,1
0.061487,171623.0449999999,186179.5499999996,157066.54000000018,14556.504999999714,29113.009999999427,0.0664991,0.104818,1,0,0,0,1
0.104818,184582.13949999982,196372.19599999982,172792.0829999998,11790.056500000006,23580.113000000012,0.061487,0.0996964,1,0,0,0,1
0.125752,271653.3665,311349.35000000027,231957.38299999974,39695.983500000264,79391.96700000053,0.1895616,0.1317709,1,0,1,0,0
0.1317709,284655.5705000005,391630.41700000054,177680.7240000004,106974.84650000007,213949.69300000014,0.125752,0.2440219,1,0,1,0,0
0.2440219,527143.4715000003,855033.3590000008,199253.58399999994,327889.8875000004,655779.7750000008,0.1317709,0.1563732,1,0,1,0,0
0.1563732,201902.9084999997,226092.4539999995,177713.3629999999,24189.545499999804,48379.09099999961,0.2440219,0.0857262,1,0,1,0,0
0.0857262,210423.28550000011,220453.2000000002,200393.37100000007,10029.914500000057,20059.829000000114,0.1563732,0.2695044,1,0,1,0,0
0.2695044,661524.5244999994,683555.7679999991,639493.2809999995,22031.243499999808,44062.486999999615,0.0857262,0.2762469,1,0,0,1,0
0.2762469,678074.4805000004,1096561.1920000007,259587.769,418486.7115000004,836973.4230000008,0.2695044,0.4460662,1,0,0,1,0
0.4460662,720555.5794999999,1212166.4499999997,228944.70899999997,491610.87049999984,983221.7409999997,0.2762469,0.2014637,1,0,0,1,0
0.2014637,588742.8074999999,611455.2449999999,566030.37,22712.43749999994,45424.87499999988,0.4460662,0.2196535,1,0,0,1,0
0.2196535,641899.0590000005,727473.7450000007,556324.3730000003,85574.68600000022,171149.37200000044,0.2014637,0.2144542,1,0,0,1,0
0.2144542,626705.2439999997,640460.0449999995,612950.443,13754.800999999745,27509.60199999949,0.2196535,0.291371,1,0,0,1,0
0.291371,628857.8114999997,651733.0599999992,605982.5630000002,22875.24849999952,45750.49699999904,0.2144542,0.2208388,1,0,0,0,1
0.2208388,616406.9370000006,630295.1850000008,602518.6890000006,13888.24800000008,27776.49600000016,0.291371,0.2247962,1,0,0,0,1
0.2247962,627453.005000001,652786.7550000007,602119.2550000014,25333.74999999965,50667.4999999993,0.2208388,0.2181331,1,0,0,0,1
0.2181331,608854.7770000005,632887.8980000006,584821.6560000003,24033.12100000016,48066.24200000032,0.2247962,0.2172844,1,0,0,0,1
0.2172844,563379.337000001,582322.5370000012,544436.1370000007,18943.200000000244,37886.40000000049,0.2181331,0.2062678,1,0,0,0,1
0.1058955,228758.68400000007,249970.198,207547.1700000001,21211.513999999952,42423.027999999904,0.1950793,0.0799683,1,0,1,0,0
0.0799683,172749.96350000007,186555.29900000026,158944.6279999999,13805.335500000174,27610.67100000035,0.1058955,0.2852002,1,0,1,0,0
0.2852002,616098.1784999999,1037362.8269999998,194833.5299999999,421264.64849999995,842529.2969999999,0.0799683,0.4753696,1,0,1,0,0
0.4753696,613778.3579999995,614015.2429999998,613541.4729999993,236.88500000024214,473.7700000004843,0.2852002,0.2579084,1,0,1,0,0
0.2579084,633060.9250000005,634300.694,631821.1560000011,1239.7689999994473,2479.5379999988945,0.4753696,0.6516713,1,0,1,0,0
0.6516713,1599589.7420000006,2594374.9250000017,604804.5589999995,994785.183000001,1989570.3660000023,0.2579084,0.2276213,1,0,0,1,0
0.2276213,558718.3744999997,823520.2899999988,293916.4590000005,264801.91549999913,529603.8309999983,0.6516713,0.3570976,1,0,0,1,0
0.3570976,576839.6969999995,645872.569999999,507806.8239999999,69032.87299999956,138065.7459999991,0.2276213,0.2304201,1,0,0,1,0
0.2304201,673362.5800000007,708031.7180000005,638693.4420000009,34669.1379999998,69338.2759999996,0.3570976,0.3615544,1,0,0,1,0
0.3615544,1056579.9885000011,1504634.2089999998,608525.7680000024,448054.2204999987,896108.4409999974,0.2304201,0.191063,1,0,0,1,0
0.191063,558348.4924999995,565825.1889999987,550871.7960000001,7476.6964999993215,14953.392999998643,0.3615544,0.1734025,1,0,0,1,0
0.1734025,374249.6555000004,560059.2960000009,188440.01499999987,185809.64050000053,371619.281000001,0.191063,0.0566589,1,0,0,0,1
0.0566589,158146.66950000008,195978.14299999987,120315.19600000026,37831.4734999998,75662.9469999996,0.1734025,0.0598514,1,0,0,0,1
0.0598514,167057.6170000001,183211.75500000015,150903.47900000002,16154.138000000064,32308.27600000013,0.0566589,0.0544048,1,0,0,0,1
0.0544048,151855.05750000008,182915.8630000001,120794.25200000008,31060.80550000001,62121.61100000002,0.0598514,0.202973,1,0,0,0,1
0.202973,526272.3675000003,602669.6340000003,449875.1010000002,76397.26650000006,152794.5330000001,0.0544048,0.2037985,1,0,0,0,1
0.085153,183950.04399999994,195084.50999999992,172815.57799999995,11134.465999999986,22268.93199999997,0.2109044,0.0787919,1,0,1,0,0
